"M001","M002","M003","M004","M005","M006","M007","M008","M009","M010","M011","M012","M013","M014","M015","M016","M017","M018","M019","M020","M021","M022","M023","M024","M025","M026","M027","M028","M029","M030","M031","M032","M033","M034","M035","M036","M037","M038","M039","M040","M041","M042","M043","M044","M045","M046","M047","M048","M049","M050","M051","M052","M053","M054","M055","M056","M057","M058","M059","M060","M061","M062","M063","M064","M065","M066","M067","M068","M069","M070","M071","M072","M073","M074","M075","M076","M077","M078","M079","M080","M081","M082","M083","M084","M085","M086","M087","M088","M089","M090","M091","M092","M093","M094","M095","M096","M097","M098","M099","M100","M101","M102","M103","M104","M105","M106","M107","M108","M109","M110","M111"
-0.482323876474334,-0.830199215427457,-0.729662566431335,-0.333010679671826,-1.00783205117493,-0.478805122890971,-1.09820782737887,-0.764968284275066,-0.635800424607841,-0.801238669950809,-0.495998539167628,-0.650790073809838,-0.666967262652777,-0.506809242437062,-0.328296986442868,-0.835409213210239,-0.857986199853371,-0.526959851605728,-0.705959509127993,-0.798960026624628,-0.772214117853734,-0.668263633430876,-0.826982540859746,-0.64814090484267,-0.22969593550463,-0.454047176679407,-0.53367135428083,-0.271130180248418,-0.264190336291481,-0.445710775329296,-0.730930639177265,-0.834632430191816,-0.747005061110622,-0.57901670813831,-0.672406575717688,-0.404666503254799,-0.587294283984184,-0.679095085369192,-0.587759085550442,-0.871713957815013,-0.682146917983195,-0.161456500072827,-0.895533014278566,-0.589872334306141,-0.596284323948651,-0.922046853091697,-0.668540474089076,-0.530659911494378,-0.711595482277976,-0.261440019075005,-0.707751894809499,-0.881770310346636,-0.798670680553976,-0.304990317202686,-0.496340047961035,-0.637876897315929,-0.813376980960878,-0.588964672918526,-0.660352365520867,-0.0714891453556667,-0.556194086593962,-0.285710661276318,-0.557042086607161,-0.655677923114738,-0.412219817630555,-0.603765613091481,-0.812615711961116,-0.679045482014188,-0.4089908210216,-0.666193842639709,-0.636360937574153,-0.448252103770516,-0.293293470070299,-0.375460123825056,-0.670517804219047,-0.569445248734938,-0.742026828960467,-0.821817529907678,-0.5423070457543,-0.757923085641089,-0.418356774724415,-0.919122568500281,-0.76215838247652,-0.681524317655869,-0.712945868871184,-0.423303047812009,-0.694161493250834,-0.288635016129239,-0.506848766782408,-0.528377093259675,-0.592881612303937,-0.616859027950174,-0.657529268284859,-0.408348394124231,-0.582558733815566,-0.918332868665614,-0.527677490145364,-0.541091268428804,-0.314795332499247,-0.216636601779101,-0.77094086676587,-0.869560582502244,-0.549086418338322,-1.00841831392568,-0.64913793455012,-0.30173466897816,-0.826446021812693,-0.673372294060094,-0.541324890512844,-0.553301864756599,-0.459039242710843
-0.418556020894311,-0.757786234027161,-0.657385374261981,-0.266409382529791,-0.933011960767277,-0.407576110137998,-1.02191809637605,-0.691755268290165,-0.565774110257021,-0.728613668991272,-0.428547086368913,-0.580311693370873,-0.598200330791853,-0.433388107507888,-0.259072773715212,-0.763317487828898,-0.782933986736963,-0.462840782035569,-0.631605171058208,-0.723952255049242,-0.69815737732221,-0.596316595872946,-0.754112452829762,-0.58631134164137,-0.158727878409594,-0.387051538874426,-0.463700317142184,-0.202839575522552,-0.200817277358168,-0.375264183643595,-0.658262850434058,-0.759892000851763,-0.67142155322933,-0.50877675158986,-0.598443967376812,-0.340978381367011,-0.515781907852485,-0.606384837724687,-0.517874631511757,-0.798906665427829,-0.610128840206323,-0.0965552413181965,-0.821667561047309,-0.515574697532606,-0.527631086296344,-0.846405463898895,-0.605119774694047,-0.460695680386358,-0.637322904439506,-0.204943070469465,-0.639100304210634,-0.806928375985633,-0.724157116048159,-0.235396150494068,-0.433220527355083,-0.570586679752191,-0.738727016016276,-0.514370812109802,-0.589283725261327,-0.00246963521356336,-0.485844452858806,-0.223174181683685,-0.485493467361721,-0.584082592099918,-0.339240858715832,-0.533795449483797,-0.738102391316448,-0.608720342879585,-0.339663541879099,-0.593230203991528,-0.573157802743928,-0.376961088256434,-0.231554464242004,-0.314092618211055,-0.603190176518522,-0.496800166265745,-0.67214082042289,-0.75162183866779,-0.470654071579365,-0.685718228257357,-0.35678916305631,-0.844358718971648,-0.68742834604728,-0.608257287527678,-0.642509136230624,-0.355932494936868,-0.620677602244847,-0.220435423608072,-0.437337743040369,-0.45618435343765,-0.520807426255663,-0.551925699918796,-0.585319716336522,-0.344240940093854,-0.512628819651419,-0.84199064923542,-0.462555764279671,-0.471683330194457,-0.241769934555485,-0.147543198232922,-0.700185324432794,-0.795073494521436,-0.478769221758801,-0.933520566191409,-0.575703893575592,-0.234062907383798,-0.752721559371503,-0.602289643524913,-0.46835378132037,-0.48061403397132,-0.386840705649565
-0.354912456127578,-0.685344462787839,-0.585277070057519,-0.199992196488587,-0.858149427908395,-0.336509582325882,-0.945639309417175,-0.61907915059616,-0.495847334712896,-0.65629240035424,-0.361365595915876,-0.510393735977377,-0.529533199415243,-0.360222086396499,-0.190241779265141,-0.691380107488303,-0.70813789333983,-0.398723149673152,-0.557438282326572,-0.649313083688795,-0.624368139131143,-0.524467313159836,-0.681485190971695,-0.524676793458839,-0.0882218009137254,-0.320263394284721,-0.393908780034719,-0.134940944504616,-0.137550925485868,-0.305369844936383,-0.585892547394104,-0.685460065431329,-0.596394293320901,-0.438865592718756,-0.524949703808913,-0.277370059218165,-0.444538315954152,-0.533902615450694,-0.447915093944945,-0.726411372435825,-0.538276083686941,-0.0318076988558138,-0.748076970884242,-0.441539962989957,-0.45908165901278,-0.771071903205647,-0.541623158388651,-0.39113180065707,-0.563244865533567,-0.148947483527374,-0.570566304415664,-0.732573803481941,-0.650028144228002,-0.166238923519852,-0.37039354646855,-0.503197047012172,-0.664020642324493,-0.440224569375959,-0.518632498431185,0.0662765298920167,-0.415727033672163,-0.16098040813799,-0.414043265449158,-0.512617144229808,-0.266586148735851,-0.464061629111098,-0.663871778508498,-0.538746920717003,-0.270633845059063,-0.520451807201022,-0.510094728392166,-0.306045948573097,-0.16982750781619,-0.252831776763402,-0.53596250192242,-0.424654938694432,-0.602501671460264,-0.681489009158567,-0.399280191293813,-0.61376323756377,-0.29539687227815,-0.769791575000963,-0.612915339723549,-0.535467604623175,-0.572593818533291,-0.28864691512099,-0.547212690509855,-0.152438609567077,-0.367960870624097,-0.384382904516713,-0.449030669668015,-0.486814972616147,-0.51351649779552,-0.280395975440004,-0.442888918829234,-0.765928794014134,-0.397626737657186,-0.402504203414372,-0.16917112311606,-0.0788212511250328,-0.629376659004828,-0.720729683961163,-0.40867870409734,-0.858836583752545,-0.502397147622857,-0.166539753241822,-0.678982063081192,-0.531578564382833,-0.395627193591152,-0.40820110635477,-0.314922825427502
-0.291824043413556,-0.613864012139641,-0.514179519391425,-0.134517633972044,-0.784725028663386,-0.266493446736073,-0.870392485055116,-0.547268672039898,-0.426972184193974,-0.584982345792926,-0.294926343938274,-0.441732749323577,-0.461899438575609,-0.2880136184201,-0.122625349788885,-0.620400697806991,-0.634330454773661,-0.335396417639041,-0.484477020918522,-0.575614130851524,-0.551691114431752,-0.453768350397779,-0.610163272793136,-0.46409364026397,-0.0188355131230491,-0.254413561520793,-0.325122728518156,-0.0681633015580774,-0.0749605506774236,-0.236713256767084,-0.514684218545747,-0.612132055668259,-0.522592370484525,-0.370079921722826,-0.452550355052074,-0.214603995437103,-0.374400905555461,-0.462643770900621,-0.378834580960334,-0.654813010174704,-0.467480293772032,0.0319258318555606,-0.675533904334096,-0.368567142463661,-0.391759922263864,-0.697125561765264,-0.478925214946239,-0.322725128229226,-0.49047315956612,-0.0938151228990398,-0.503062431950676,-0.659532081817457,-0.577399123951326,-0.0983136389315766,-0.308266607821201,-0.436614548184773,-0.590617096047793,-0.367372712294776,-0.448950573041606,0.13385620663233,-0.346515187079093,-0.0996907908347522,-0.343698046501481,-0.442237311029968,-0.195112324851467,-0.39529192143295,-0.590509855900581,-0.469663720232626,-0.20257820430137,-0.448871841361359,-0.447691037164233,-0.236190474909793,-0.109050972773291,-0.192457732894344,-0.46966346157112,-0.353657795080851,-0.533787506087839,-0.612427767608689,-0.329104388217569,-0.542786696702284,-0.234782116202542,-0.69624741738794,-0.53949621294098,-0.463831774578353,-0.503456251885119,-0.222300180858918,-0.474693787019013,-0.0855288968204939,-0.299448206563606,-0.313618302362588,-0.378380592725189,-0.422506539278307,-0.443078320431556,-0.217722584100211,-0.374119380959725,-0.691076515002246,-0.333743384371536,-0.334432642326279,-0.0981155828621423,-0.0113117378931071,-0.559608652814975,-0.647570529223449,-0.339374237687984,-0.784996179267524,-0.430198557924131,-0.100001553937674,-0.606094842934133,-0.461921330276126,-0.323848076418948,-0.336776463135633,-0.244411187272302
-0.228559882492777,-0.542495085560049,-0.443358364696768,-0.0694579239696154,-0.711775329853023,-0.196688018421377,-0.795479460163185,-0.475472854587821,-0.358464852691646,-0.513910129154975,-0.22856244361843,-0.373111123850409,-0.394616630071088,-0.216211803867977,-0.0556226918321212,-0.54927092484677,-0.560870664997229,-0.27207970270998,-0.411939105571183,-0.502072140500389,-0.47921209561807,-0.383424992214576,-0.539099116387074,-0.40376475766192,0.0500703060593022,-0.188998700212539,-0.256515343069858,-0.00169718580081568,-0.0124650323090281,-0.168301377066887,-0.443583852512758,-0.538995027512911,-0.449332468724815,-0.301644043434441,-0.380552787925488,-0.15197648959274,-0.304553666036626,-0.391517862733221,-0.310072270164822,-0.583445455040416,-0.397075030244149,0.0952157853718159,-0.603234052730472,-0.295973903775473,-0.324782446715348,-0.624008997882155,-0.416124803824028,-0.25470555076313,-0.41795613017705,-0.0385069903276367,-0.435751298119411,-0.586847964945099,-0.504929651695394,-0.0308098961620302,-0.246554091499931,-0.370279632370514,-0.51783814658477,-0.295120603652235,-0.37965217423736,0.20093926022514,-0.277946297214541,-0.0384719307391759,-0.273852529132186,-0.372156645671133,-0.124064441440203,-0.326610702745945,-0.517243319224035,-0.400804839152147,-0.134901813623101,-0.377709805668539,-0.385153742646683,-0.166687052021335,-0.0487026638122581,-0.132254331344946,-0.403561114734385,-0.282956478476371,-0.465244736145186,-0.543733078468855,-0.259203330331876,-0.472200965548927,-0.174364355171511,-0.622869413732288,-0.466369925405387,-0.392533373084518,-0.434297398917269,-0.156269675068342,-0.402468495267235,-0.0188925107517803,-0.231207169037045,-0.243167244488081,-0.308132075265946,-0.358408275808655,-0.373256564715849,-0.155445321724475,-0.305654745351488,-0.61655491649542,-0.270116506390591,-0.266704112607342,-0.0276451294462297,0.055582175449131,-0.490206117934748,-0.574741270429995,-0.270350876954948,-0.711235841665715,-0.358220891277003,-0.0337012288593681,-0.533408605065616,-0.392530805894399,-0.25225624987056,-0.265727062843398,-0.174517110419151
-0.165669415416065,-0.471734973377874,-0.373318068963836,-0.0051054965962869,-0.639322210996531,-0.127582735703391,-0.721195360225544,-0.404533452612462,-0.290552555474137,-0.443811748980667,-0.162896573992392,-0.305224725057232,-0.328005465226505,-0.145278233070692,0.0104857845444652,-0.478868275241072,-0.488292209677985,-0.209256603279923,-0.340775029039564,-0.429515771122738,-0.407415529532742,-0.313798084145999,-0.468399268217412,-0.34390412840751,0.117692763327511,-0.12440148377329,-0.188576775061411,0.0638428540798093,0.0494443035265735,-0.100594132764971,-0.373284930260084,-0.466653454832161,-0.377079157504016,-0.23407664031734,-0.309596974066955,-0.0899181650305809,-0.235465998651808,-0.321071202432479,-0.241948894749708,-0.512695222577156,-0.327728555980882,0.157540860334158,-0.53176181035167,-0.224474928055107,-0.258459809899916,-0.551730170067132,-0.353564682093614,-0.18769584002441,-0.346265949626984,0.0167157336584991,-0.369061287034335,-0.515041707801923,-0.432892889138365,0.0357420124143168,-0.185623636858196,-0.304625071502266,-0.445930254554712,-0.223629182510531,-0.311183458739382,0.266979348011961,-0.210382385103473,0.022067447327867,-0.204834524252404,-0.302924252216906,-0.0539442151942544,-0.258723469370846,-0.444823975391364,-0.332731236006666,-0.0681363687289938,-0.307378173775671,-0.323157230614138,-0.0982542147269339,0.0111590230359355,-0.0725861453688821,-0.337757220391521,-0.21305453219901,-0.397134457992316,-0.47581612378811,-0.190289373164308,-0.402521955239626,-0.114585476498392,-0.55017033020404,-0.39407641936664,-0.32196207803775,-0.365726897764703,-0.0907250951587664,-0.331086359004677,0.0469708261182162,-0.163774721374187,-0.173759528545674,-0.238682331243513,-0.294983047302662,-0.304168308696802,-0.0937610074030617,-0.23782173446733,-0.542855284698711,-0.206899160143809,-0.199804995693385,0.0417164978726046,0.121483008809236,-0.421495988339284,-0.502627305239102,-0.20192118492843,-0.638227409732331,-0.286879447651335,0.0318415851307727,-0.461572848751056,-0.324031679960062,-0.181570124831808,-0.195996430536318,-0.105431825997125
-0.103141201709404,-0.401228561748753,-0.303600674607863,0.0589165664891633,-0.567504558682318,-0.0588825376934921,-0.647288639815704,-0.334400502126057,-0.223040971696844,-0.374526555695859,-0.0979647588163275,-0.237971668355199,-0.261733622189379,-0.0750328873275932,0.0760415564073798,-0.409221784548035,-0.416347660045089,-0.146873386816528,-0.270286396444541,-0.357568259771759,-0.336210492480649,-0.24489131472838,-0.398293643491921,-0.284292857328318,0.184372381662421,-0.0599794531525311,-0.121253962746541,0.128792976153874,0.110795543990631,-0.033652479674757,-0.303674957552881,-0.394845420235755,-0.305489532355185,-0.167233699397574,-0.239262115784548,-0.0281124670030342,-0.166900027983462,-0.251206342191645,-0.174122896345037,-0.442379375984222,-0.259067160722117,0.219181191608736,-0.460993572009636,-0.153796440447521,-0.192832416734035,-0.479843331788896,-0.291222520576695,-0.121497902432302,-0.275261553965897,0.0717297733754616,-0.302687377434709,-0.443789099779502,-0.361602989061161,0.101555944551186,-0.125097149492649,-0.239401331374226,-0.374592109885184,-0.153228699418676,-0.243266010566923,0.332075762522855,-0.143848586593984,0.0818337675692997,-0.136150498727535,-0.234159390288404,0.0154143250021412,-0.191348930551955,-0.373135533586461,-0.265413282543996,-0.00203418025403113,-0.23774288354085,-0.261352403600052,-0.0305316968973723,0.0708848542757452,-0.0133020525050651,-0.272152173297107,-0.143957006112191,-0.329461719357358,-0.40821083917495,-0.122066652993277,-0.333528885745964,-0.0553175487820914,-0.477971694020252,-0.322528880705365,-0.251761020717594,-0.297851224746876,-0.0257252197435252,-0.260211774136988,0.1123653736921,-0.096901997830281,-0.105159024002332,-0.169794636682894,-0.232059726093694,-0.235464882370683,-0.032625298125327,-0.170473541822936,-0.469760408266222,-0.144020805746156,-0.133541903139314,0.11035538294684,0.186608909564334,-0.353369133697374,-0.431099738058585,-0.134054833116132,-0.565763415462759,-0.216041708040932,0.0968867271968399,-0.390453697548043,-0.256282877442847,-0.111741906185763,-0.127292950491298,-0.0371828762792568
-0.0414310682599486,-0.331303332394779,-0.2345806334809,0.122083086555095,-0.496530801115377,0.00890661571143503,-0.574267385567822,-0.265258285139788,-0.15651734248583,-0.306093422017123,-0.0339358327297568,-0.171906678312746,-0.196268288358736,-0.00569448528006089,0.140543357148494,-0.340373956065106,-0.345368291289176,-0.0852784792595405,-0.200490413533857,-0.28692644160226,-0.265962590830389,-0.177149552703172,-0.329518530059407,-0.225307033721279,0.249834119646866,0.00357630773920992,-0.055024863318909,0.192770424259201,0.171350150356968,0.0319894566829515,-0.235175020984794,-0.324016454245693,-0.235213571296041,-0.101289297509744,-0.169829985466773,0.0329721752195484,-0.0991726805581539,-0.182497666426892,-0.107232327269238,-0.372991875699761,-0.191056092662159,0.27970758936705,-0.391290487681993,-0.0842101652687619,-0.128424338556928,-0.40913997535369,-0.229651292501514,-0.0561634964133961,-0.205372890136628,0.125998179194535,-0.237091630463053,-0.373649102373749,-0.291507347987212,0.166251619387828,-0.0651822713906678,-0.174734382707074,-0.304243037050772,-0.0841768488612968,-0.176468250601449,0.395932867062889,-0.0785018213205937,0.140790428489153,-0.068383749642938,-0.166304035782621,0.0837067744705267,-0.124978037096641,-0.302639433617035,-0.199229221249976,0.063222118734015,-0.169165361632151,-0.200231510494628,0.0361948371541267,0.129804840398762,0.0452706651094044,-0.207204522118576,-0.0761993501851785,-0.262858149571512,-0.341366512358511,-0.0550147282312665,-0.265569458348478,0.00323641041953793,-0.406820712851125,-0.252002018148701,-0.182450384251207,-0.231196747666218,0.0381084668597307,-0.190315067596189,0.176960785299841,-0.0310159518628939,-0.0376093709285119,-0.102057099999313,-0.169933885798175,-0.167795186025199,0.0275956359150971,-0.10397708082265,-0.397491289563816,-0.082245024001574,-0.068215494695913,0.177812502191824,0.250536286070617,-0.286337116043031,-0.360490175508181,-0.0672979166848178,-0.494297936584821,-0.145992879937913,0.161079683755073,-0.320488201330097,-0.189619175804562,-0.0430709035765111,-0.0596301752142254,0.029570160249333
0.0197176202405538,-0.261961445309564,-0.166371795587323,0.18449532924953,-0.426048005083278,0.0757543119515103,-0.502118003332193,-0.196753394743746,-0.0909586583418434,-0.238315181045335,0.0294714562683518,-0.1070061669439,-0.131563691562623,0.0627740274839437,0.204234499748698,-0.272112733758772,-0.275368652438815,-0.0242593500311414,-0.131770661264798,-0.217358259806,-0.196413572058382,-0.110319311583045,-0.261810991655,-0.166956604769413,0.314273291841751,0.0663903306602533,0.0102282380161915,0.255708976467612,0.231110188371202,0.0966639939129659,-0.167695309743182,-0.254052793238831,-0.165994174424557,-0.0361788901793956,-0.101236661958747,0.0935561500559259,-0.0322073211585938,-0.1146861571939,-0.0410951954248462,-0.30433124040705,-0.123970938228642,0.339521790122512,-0.322421617674107,-0.0155439953299961,-0.064803992059693,-0.339489840214275,-0.168540247950434,0.00833398805243335,-0.136331630395158,0.179510306437974,-0.172170337732998,-0.304327247720947,-0.222416150097773,0.22995396570729,-0.00618963014428964,-0.110595598342487,-0.234646511174288,-0.0162418055078404,-0.110573649068689,0.458703905483164,-0.014036443244914,0.1990892960952,-0.00117638043280821,-0.0992324845627559,0.151083948618677,-0.0594264260312691,-0.233019158978859,-0.133705807404377,0.127631572543783,-0.101611780482022,-0.140029066088712,0.102171574419333,0.187929588083778,0.10317284250144,-0.142841939676398,-0.00932314070398355,-0.197067056949648,-0.275187953625631,0.0112420703767515,-0.198137525222286,0.0611433288083483,-0.336659980918551,-0.182305549882056,-0.114234210589454,-0.165568193261064,0.100976698535214,-0.121236634838985,0.240697620392648,0.0343086407105446,0.0289506406630211,-0.0353351563348083,-0.108382652960733,-0.101004408038204,0.0872054809188991,-0.0381713854390482,-0.32593070587817,-0.0213335268578336,-0.00350548106909998,0.244203374988002,0.31334570193609,-0.220182997786084,-0.290434110847951,-0.00152421109395973,-0.423533168571996,-0.0765688420118427,0.224377441599162,-0.251330334891237,-0.12387487009736,0.0248935645186552,0.00719577491225332,0.095238470028312
0.0805180834389798,-0.1933738089909,-0.0988168637892497,0.246026749631232,-0.356185497718311,0.141860080473641,-0.430711186614567,-0.128864197142456,-0.0261067235337693,-0.171236301943416,0.0923229575166535,-0.0426604739387915,-0.0674073357357976,0.130463104497598,0.267231822070534,-0.204328196557129,-0.206059593650031,0.0362120586240713,-0.0642275033145765,-0.148622935369743,-0.127524372456187,-0.0440249886837127,-0.194817404707551,-0.109083509245829,0.377595088432659,0.128419012470892,0.0750674013772017,0.317674861241712,0.290161798888907,0.160481372874725,-0.100916693233873,-0.18481771506242,-0.097574484570059,0.0281568886278563,-0.0337213222863799,0.153643313671554,0.0341027404005134,-0.0477297569166246,0.0243992665234953,-0.236441236754729,-0.0578841810665836,0.398346515432672,-0.254435361298745,0.0520983432638713,-0.00181083734773435,-0.27097073732495,-0.107780490192068,0.071934669655014,-0.0681281916642649,0.232528045776595,-0.107806707398996,-0.235888564108499,-0.154140487379771,0.292726532077427,0.0518045824069966,-0.0471619907417176,-0.166011551646867,0.0508231707352234,-0.0458156726993266,0.520429183751235,0.0496601246485187,0.256609493862545,0.0653953303147401,-0.0328409257309654,0.21759624626655,0.00552935643885455,-0.164313311093684,-0.0688609655152119,0.19105586906447,-0.034994985143088,-0.0805691174215717,0.167305242295584,0.245380350319315,0.160487148697911,-0.0789969696844433,0.0568160258769317,-0.131871419916491,-0.209872182917951,0.0765620918402685,-0.131298644934505,0.118356998642659,-0.267319863608571,-0.11342886460074,-0.0468918635624465,-0.100701461594956,0.163105591607403,-0.0528311542670172,0.303741703097802,0.0991200893937865,0.0944556007613881,0.0306423717861377,-0.0474525449867693,-0.0351492994371407,0.146069886780484,0.0270515103975364,-0.255262675817959,0.0390225695563515,0.0605708686743676,0.309523576071018,0.374973652412576,-0.154574960721979,-0.221296758034094,0.0636041565285093,-0.353352500884291,-0.007762727182127,0.286801157016255,-0.182890516844136,-0.0589856829623456,0.0920222821098426,0.0729364938732673,0.160110915907297
0.1407871342565,-0.12554867340687,-0.0321013279453106,0.306707936677253,-0.28739296273674,0.20701972746161,-0.360146485181882,-0.061879056503396,0.0379366507678689,-0.105286303600316,0.154202777086122,0.0207406337853829,-0.0039983092187208,0.197193430253335,0.329232091496069,-0.137148098627419,-0.137885985254915,0.0960080503293719,0.00208595797182243,-0.080855427655687,-0.059417697146827,0.0214708083554478,-0.128821162385492,-0.0519151166999553,0.43966429745933,0.18945412614358,0.139092440321357,0.378328689082228,0.348208684162467,0.22324551537783,-0.0350392104384074,-0.116507024608977,-0.0304599806243913,0.0914171788440488,0.0326683568140225,0.213068421205806,0.099485594670319,0.0181819210198666,0.0893266857900736,-0.169466079603138,0.00716113773097549,0.455867420421039,-0.187617133521858,0.118695281713274,0.0602317262696426,-0.203688501427769,-0.0475844471035771,0.134493350791206,-0.00102408314606239,0.284607327284081,-0.0442208152930195,-0.168582077092844,-0.086817985467295,0.354202734646512,0.108862872058263,0.0154163368259066,-0.0985921633260742,0.116461125647365,0.01770121390538,0.580883694314568,0.1123429740944,0.313218838641721,0.130842530611117,0.0327406874373346,0.282858390723429,0.0697144862715799,-0.0969284445114054,-0.00490959471688002,0.253431475009182,0.0305580056811507,-0.0217230913152502,0.231408233642553,0.302030374309608,0.217021141322702,-0.015937025525451,0.12189433530552,-0.0674584866436734,-0.145400726495375,0.140661762192369,-0.0654968322059537,0.174529851224421,-0.198785755926327,-0.0456924078437617,0.0194555925396165,-0.0367509973732141,0.224266848403203,0.0145619791313407,0.365704261130401,0.163097340809664,0.15879569244754,0.0956436693805456,0.0126802182150054,0.029540778166582,0.203857382483229,0.0914967828963298,-0.185551710239686,0.0988239192260789,0.1233164795929,0.373208448965147,0.435285329975473,-0.0896848944849651,-0.153385692912055,0.127775412418713,-0.28398783760013,0.0600880901367526,0.348197681693148,-0.115219283541512,0.00483779046058452,0.158090240334912,0.137308092592473,0.223664131237007
0.2004904111601,-0.0583564740876026,0.0337069220721848,0.366552447859086,-0.219623292023492,0.271373376067306,-0.29018361293214,0.00394757094246967,0.101100529619975,-0.0406623424704853,0.215059702446015,0.0831336976913781,0.0582614015157148,0.262983031751787,0.389968487500504,-0.0707684760198468,-0.0707371727471215,0.154961233156458,0.0676054639006523,-0.0140580862291035,0.0079037449654169,0.0856729341102562,-0.0635198087723039,0.00450113704517663,0.500473569288076,0.249503048481078,0.202191429194782,0.437792588201036,0.405305636521261,0.284654923962072,0.0297265008306808,-0.0489656191954329,0.0352167096030893,0.153570404527424,0.0980813275393448,0.27173997039111,0.163922428449071,0.0829457257233535,0.153254235720604,-0.103238258752206,0.0713060413751812,0.512189746148868,-0.122098672928853,0.184105836861554,0.121205789264818,-0.137278795140821,0.0119319081176379,0.19604090793692,0.0651698992276939,0.335949727075393,0.01858601996065,-0.10225394873065,-0.0203976520831679,0.414402668736267,0.165089368411498,0.0772761381421372,-0.0323430519937782,0.18087191580236,0.080212201292585,0.639955489826458,0.173925519469354,0.369145596342479,0.195182879763492,0.0973551455243837,0.346769250421128,0.133056992009105,-0.0305891667697549,0.0580726823359532,0.314696336169912,0.0949568635553142,0.0365995506212546,0.294479367049719,0.357880433899337,0.272882311026083,0.0464236937331801,0.185590335719908,-0.00379671803401394,-0.0814914398787998,0.203740558816797,-0.000740737318856821,0.22990940471164,-0.130848195022806,0.0208509132986654,0.0850411800979625,0.0262882494057746,0.284479334671009,0.0808157867308499,0.426623035073785,0.22613539813314,0.222020121560023,0.159577572586504,0.0720364401589815,0.0931238706485866,0.260517882272208,0.154911407313891,-0.116793205697495,0.157761583962641,0.184932892406672,0.435483192402204,0.494315041123319,-0.0258191825807876,-0.0864356137032374,0.190929566577427,-0.215416374487012,0.127028781241101,0.408482868148183,-0.0483329375929451,0.0676074169850116,0.223215735980069,0.200546541351231,0.285727458090078
